threshold,valid_accuracy,valid_precision,valid_recall,valid_specificity,valid_f1,valid_gmean,tn,fp,fn,tp
0.79,0.8685064935064936,0.5,0.25308641975308643,0.9616822429906542,0.3360655737704918,0.49334441906098664,1029,41,121,41
0.18000000000000002,0.3522727272727273,0.15658747300215983,0.8950617283950617,0.27009345794392525,0.2665441176470588,0.4916811134215841,289,781,17,145
0.17696820948534883,0.34415584415584416,0.15491452991452992,0.8950617283950617,0.2607476635514019,0.2641165755919854,0.4830996319738733,279,791,17,145
0.17098452633561909,0.3344155844155844,0.1529535864978903,0.8950617283950617,0.24953271028037383,0.26126126126126126,0.4725962113206745,267,803,17,145
0.8066588050112351,0.8685064935064936,0.5,0.22839506172839505,0.9654205607476636,0.3135593220338983,0.46957138814649296,1033,37,125,37
0.8,0.8668831168831169,0.4868421052631579,0.22839506172839505,0.9635514018691589,0.31092436974789917,0.4691165973490899,1031,39,125,37
0.17,0.33035714285714285,0.1521511017838405,0.8950617283950617,0.24485981308411214,0.2600896860986547,0.4681502403220115,262,808,17,145
0.1669491896939133,0.32711038961038963,0.1529656607700312,0.9074074074074074,0.23925233644859814,0.26179875333926983,0.46593920454603005,256,814,15,147
0.8200000000000001,0.872564935064935,0.5373134328358209,0.2222222222222222,0.9710280373831776,0.314410480349345,0.4645255733620839,1039,31,126,36
0.81,0.8693181818181818,0.5070422535211268,0.2222222222222222,0.9672897196261683,0.3090128755364807,0.4636305328901855,1035,35,126,36
0.16382096480750022,0.3189935064935065,0.15210688591983557,0.9135802469135802,0.22897196261682243,0.2607929515418502,0.45736666050747915,245,825,14,148
0.8314512089558884,0.8733766233766234,0.5483870967741935,0.20987654320987653,0.9738317757009346,0.30357142857142855,0.45208898101153494,1042,28,128,34
0.8300000000000001,0.8717532467532467,0.53125,0.20987654320987653,0.9719626168224299,0.3008849557522124,0.4516549060376931,1040,30,128,34
0.16,0.31087662337662336,0.1519756838905775,0.9259259259259259,0.2177570093457944,0.26109660574412535,0.44902879696670367,233,837,12,150
0.1604856093664417,0.31087662337662336,0.15126903553299492,0.9197530864197531,0.21869158878504674,0.2598081952920663,0.4484888669288082,234,836,13,149
0.8400000000000001,0.8733766233766234,0.5517241379310345,0.19753086419753085,0.9757009345794393,0.2909090909090909,0.4390114449599408,1044,26,130,32
0.15664558937823914,0.30194805194805197,0.15030060120240482,0.9259259259259259,0.20747663551401868,0.25862068965517243,0.4383012615157679,222,848,12,150
0.1519207536125321,0.29383116883116883,0.1495049504950495,0.9320987654320988,0.197196261682243,0.257679180887372,0.42872647697785565,211,859,11,151
0.15000000000000002,0.2897727272727273,0.14945919370698132,0.9382716049382716,0.19158878504672897,0.2578456318914334,0.42398386388395476,205,865,10,152
0.14553500250569185,0.2857142857142857,0.1487279843444227,0.9382716049382716,0.18691588785046728,0.25675675675675674,0.4187814108600332,200,870,10,152
0.85,0.8733766233766234,0.5576923076923077,0.17901234567901234,0.9785046728971962,0.27102803738317754,0.4185264827381916,1047,23,133,29
0.14197724122672073,0.2767857142857143,0.14782608695652175,0.9444444444444444,0.17570093457943925,0.2556390977443609,0.40735705658211957,188,882,9,153
0.14,0.27435064935064934,0.14807692307692308,0.9506172839506173,0.17196261682242991,0.2562396006655574,0.40431502042934175,184,886,8,154
0.8562950613010094,0.8717532467532467,0.54,0.16666666666666666,0.9785046728971962,0.25471698113207547,0.40383673947467025,1047,23,135,27
0.86,0.8733766233766234,0.5652173913043478,0.16049382716049382,0.9813084112149533,0.25,0.39685506490489886,1050,20,136,26
0.13555204901750173,0.26866883116883117,0.14708691499522444,0.9506172839506173,0.16542056074766356,0.2547559966914806,0.39654967427490345,177,893,8,154
