stage,C,l1_ratio,best_cutoff,valid_accuracy,valid_precision,valid_recall,valid_specificity,valid_f1,valid_gmean,valid_log_loss,valid_roc_auc,valid_pr_auc,tn,fp,fn,tp
coarse,316.22776601683796,0.0,0.32955616641842755,0.625,0.21042471042471042,0.6728395061728395,0.6177570093457944,0.3205882352941177,0.6447102613601202,0.5175765674881636,0.7071881850698051,0.34152116603720223,661.0,409.0,53.0,109.0
coarse,316.22776601683796,0.05,0.3295539703233802,0.625,0.21042471042471042,0.6728395061728395,0.6177570093457944,0.3205882352941177,0.6447102613601202,0.517581831091775,0.7071881850698051,0.34152261073560974,661.0,409.0,53.0,109.0
coarse,177.82794100389228,0.55,0.3295539373938017,0.625,0.21042471042471042,0.6728395061728395,0.6177570093457944,0.3205882352941177,0.6447102613601202,0.5175842415354857,0.7071939540786892,0.3415141097134033,661.0,409.0,53.0,109.0
coarse,316.22776601683796,0.1,0.3295518513146113,0.625,0.21042471042471042,0.6728395061728395,0.6177570093457944,0.3205882352941177,0.6447102613601202,0.5175871714622396,0.7071939540786893,0.34152404468695474,661.0,409.0,53.0,109.0
coarse,316.22776601683796,0.15,0.32954982253325227,0.625,0.21042471042471042,0.6728395061728395,0.6177570093457944,0.3205882352941177,0.6447102613601202,0.5175925335494046,0.7071997230875736,0.3415301138569732,661.0,409.0,53.0,109.0
coarse,177.82794100389228,0.6,0.329567476036752,0.625,0.21042471042471042,0.6728395061728395,0.6177570093457944,0.3205882352941177,0.6447102613601202,0.5175936564512958,0.7072054920964579,0.3415315535022023,661.0,409.0,53.0,109.0
coarse,316.22776601683796,0.2,0.329547637201194,0.625,0.21042471042471042,0.6728395061728395,0.6177570093457944,0.3205882352941177,0.6447102613601202,0.5175978575585629,0.7071939540786893,0.34152749909928076,661.0,409.0,53.0,109.0
coarse,177.82794100389228,0.65,0.329581208661496,0.625,0.21042471042471042,0.6728395061728395,0.6177570093457944,0.3205882352941177,0.6447102613601202,0.5176032417303622,0.7072054920964579,0.341530979048007,661.0,409.0,53.0,109.0
coarse,316.22776601683796,0.25,0.32954568895020214,0.625,0.21042471042471042,0.6728395061728395,0.6177570093457944,0.3205882352941177,0.6447102613601202,0.5176033001097997,0.7071997230875736,0.34152883577335574,661.0,409.0,53.0,109.0
coarse,316.22776601683796,0.3,0.32954380056348637,0.625,0.21042471042471042,0.6728395061728395,0.6177570093457944,0.3205882352941177,0.6447102613601202,0.5176087707638202,0.7071939540786893,0.34152762966950534,661.0,409.0,53.0,109.0
coarse,177.82794100389228,0.7,0.32959497731725257,0.625,0.21042471042471042,0.6728395061728395,0.6177570093457944,0.3205882352941177,0.6447102613601202,0.5176128993625329,0.7071881850698051,0.3415254275031127,661.0,409.0,53.0,109.0
coarse,316.22776601683796,0.35,0.32954189501102576,0.625,0.21042471042471042,0.6728395061728395,0.6177570093457944,0.3205882352941177,0.6447102613601202,0.5176142674859201,0.7071939540786893,0.34152762966950534,661.0,409.0,53.0,109.0
coarse,316.22776601683796,0.4,0.32954010281518104,0.625,0.21042471042471042,0.6728395061728395,0.6177570093457944,0.3205882352941177,0.6447102613601202,0.5176198100541015,0.707188185069805,0.3415263487663238,661.0,409.0,53.0,109.0
coarse,177.82794100389228,0.75,0.32960890799378184,0.625,0.21042471042471042,0.6728395061728395,0.6177570093457944,0.3205882352941177,0.6447102613601202,0.5176227694433351,0.7071824160609208,0.34152208997029243,661.0,409.0,53.0,109.0
coarse,316.22776601683796,0.45,0.32953853943015665,0.625,0.21042471042471042,0.6728395061728395,0.6177570093457944,0.3205882352941177,0.6447102613601202,0.5176255217903959,0.7071824160609208,0.34152219056207195,661.0,409.0,53.0,109.0
coarse,316.22776601683796,0.5,0.32954355631045645,0.625,0.21042471042471042,0.6728395061728395,0.6177570093457944,0.3205882352941177,0.6447102613601202,0.5176311149630896,0.7071824160609208,0.34152219056207195,661.0,409.0,53.0,109.0
coarse,562.341325190349,0.0,0.3295410781763711,0.625,0.21042471042471042,0.6728395061728395,0.6177570093457944,0.3205882352941177,0.6447102613601202,0.5176322939991596,0.7071766470520365,0.3415264253401477,661.0,409.0,53.0,109.0
coarse,177.82794100389228,0.8,0.3296230015686488,0.625,0.21042471042471042,0.6728395061728395,0.6177570093457944,0.3205882352941177,0.6447102613601202,0.5176328374935923,0.7071766470520366,0.34152088954553617,661.0,409.0,53.0,109.0
coarse,562.341325190349,0.05,0.3295402533804892,0.625,0.21042471042471042,0.6728395061728395,0.6177570093457944,0.3205882352941177,0.6447102613601202,0.5176355554866935,0.7071766470520365,0.3415264253401477,661.0,409.0,53.0,109.0
coarse,316.22776601683796,0.55,0.3295514572186264,0.625,0.21042471042471042,0.6728395061728395,0.6177570093457944,0.3205882352941177,0.6447102613601202,0.5176368797714449,0.7071766470520364,0.34152071730953665,661.0,409.0,53.0,109.0
coarse,562.341325190349,0.1,0.3295394522147252,0.625,0.21042471042471042,0.6728395061728395,0.6177570093457944,0.3205882352941177,0.6447102613601202,0.5176388214269627,0.7071766470520365,0.3415264253401477,661.0,409.0,53.0,109.0
coarse,562.341325190349,0.15,0.3295388018344721,0.625,0.21042471042471042,0.6728395061728395,0.6177570093457944,0.3205882352941177,0.6447102613601202,0.5176421747505686,0.7071766470520365,0.34152514423417146,661.0,409.0,53.0,109.0
coarse,316.22776601683796,0.6,0.3295594973026728,0.625,0.21042471042471042,0.6728395061728395,0.6177570093457944,0.3205882352941177,0.6447102613601202,0.5176427512672368,0.7071766470520365,0.34152514423417146,661.0,409.0,53.0,109.0
coarse,177.82794100389228,0.85,0.32963736512096026,0.625,0.21042471042471042,0.6728395061728395,0.6177570093457944,0.3205882352941177,0.6447102613601202,0.5176431738646511,0.7071766470520366,0.3415214695417433,661.0,409.0,53.0,109.0
coarse,562.341325190349,0.2,0.32953812301844393,0.625,0.21042471042471042,0.6728395061728395,0.6177570093457944,0.3205882352941177,0.6447102613601202,0.5176455116236119,0.7071824160609208,0.34153110003501325,661.0,409.0,53.0,109.0
coarse,316.22776601683796,0.65,0.3295675825142347,0.625,0.21042471042471042,0.6728395061728395,0.6177570093457944,0.3205882352941177,0.6447102613601202,0.5176487298390152,0.7071824160609208,0.34153110003501325,661.0,409.0,53.0,109.0
coarse,562.341325190349,0.25,0.3295375481709965,0.625,0.21042471042471042,0.6728395061728395,0.6177570093457944,0.3205882352941177,0.6447102613601202,0.5176489319259863,0.7071824160609208,0.34153110003501325,661.0,409.0,53.0,109.0
coarse,562.341325190349,0.3,0.3295368351042758,0.625,0.21042471042471042,0.6728395061728395,0.6177570093457944,0.3205882352941177,0.6447102613601202,0.5176522249290378,0.7071766470520364,0.34152851261725614,661.0,409.0,53.0,109.0
coarse,177.82794100389228,0.9,0.3296518565571765,0.625,0.21042471042471042,0.6728395061728395,0.6177570093457944,0.3205882352941177,0.6447102613601202,0.5176537452485792,0.7071766470520365,0.3415222714056499,661.0,409.0,53.0,109.0
coarse,316.22776601683796,0.7,0.32957565563350216,0.625,0.21042471042471042,0.6728395061728395,0.6177570093457944,0.3205882352941177,0.6447102613601202,0.5176547723137406,0.7071766470520364,0.34152992707771923,661.0,409.0,53.0,109.0
coarse,562.341325190349,0.35,0.32953634755566513,0.625,0.21042471042471042,0.6728395061728395,0.6177570093457944,0.3205882352941177,0.6447102613601202,0.517655697594173,0.7071766470520364,0.34152851261725614,661.0,409.0,53.0,109.0
coarse,562.341325190349,0.4,0.32953790649618253,0.625,0.21042471042471042,0.6728395061728395,0.6177570093457944,0.3205882352941177,0.6447102613601202,0.5176591448562359,0.7071766470520364,0.34152851261725614,661.0,409.0,53.0,109.0
coarse,316.22776601683796,0.75,0.32958398854688,0.625,0.21042471042471042,0.6728395061728395,0.6177570093457944,0.3205882352941177,0.6447102613601202,0.5176609611049768,0.7071766470520364,0.34152992707771923,661.0,409.0,53.0,109.0
coarse,562.341325190349,0.45,0.32954253036129777,0.625,0.21042471042471042,0.6728395061728395,0.6177570093457944,0.3205882352941177,0.6447102613601202,0.5176627156209089,0.7071766470520364,0.3415295203821054,661.0,409.0,53.0,109.0
coarse,177.82794100389228,0.95,0.32966665702104897,0.625,0.21042471042471042,0.6728395061728395,0.6177570093457944,0.3205882352941177,0.6447102613601202,0.5176647380966747,0.7071881850698052,0.34153183381898666,661.0,409.0,53.0,109.0
coarse,562.341325190349,0.5,0.32954714906653376,0.625,0.21042471042471042,0.6728395061728395,0.6177570093457944,0.3205882352941177,0.6447102613601202,0.5176662392301122,0.7071766470520364,0.3415295203821054,661.0,409.0,53.0,109.0
coarse,1000.0,0.0,0.3295377728514823,0.625,0.21042471042471042,0.6728395061728395,0.6177570093457944,0.3205882352941177,0.6447102613601202,0.5176671152165208,0.7071708780431523,0.341528051068748,661.0,409.0,53.0,109.0
coarse,316.22776601683796,0.8,0.329592215790517,0.625,0.21042471042471042,0.6728395061728395,0.6177570093457944,0.3205882352941177,0.6447102613601202,0.517667218728862,0.7071593400253838,0.34151899619959114,661.0,409.0,53.0,109.0
coarse,1000.0,0.05,0.32953749861814263,0.625,0.21042471042471042,0.6728395061728395,0.6177570093457944,0.3205882352941177,0.6447102613601202,0.5176690674124934,0.7071708780431523,0.341528051068748,661.0,409.0,53.0,109.0
coarse,562.341325190349,0.55,0.32955187688699145,0.625,0.21042471042471042,0.6728395061728395,0.6177570093457944,0.3205882352941177,0.6447102613601202,0.5176699066385166,0.7071766470520364,0.3415295203821054,661.0,409.0,53.0,109.0
coarse,1000.0,0.1,0.32953738376761815,0.625,0.21042471042471042,0.6728395061728395,0.6177570093457944,0.3205882352941177,0.6447102613601202,0.517671122474462,0.7071708780431523,0.341528051068748,661.0,409.0,53.0,109.0
coarse,1000.0,0.15,0.3295373826203911,0.625,0.21042471042471042,0.6728395061728395,0.6177570093457944,0.3205882352941177,0.6447102613601202,0.5176732654862375,0.7071708780431523,0.341528051068748,661.0,409.0,53.0,109.0
coarse,562.341325190349,0.6,0.32955661248375867,0.625,0.21042471042471042,0.6728395061728395,0.6177570093457944,0.3205882352941177,0.6447102613601202,0.5176735921842714,0.7071593400253836,0.34151978615430073,661.0,409.0,53.0,109.0
coarse,316.22776601683796,0.85,0.3296005832648866,0.625,0.21042471042471042,0.6728395061728395,0.6177570093457944,0.3205882352941177,0.6447102613601202,0.5176736717676316,0.7071593400253837,0.34151822238058543,661.0,409.0,53.0,109.0
coarse,1000.0,0.2,0.3295372519578555,0.625,0.21042471042471042,0.6728395061728395,0.6177570093457944,0.3205882352941177,0.6447102613601202,0.5176752939585592,0.7071651090342679,0.34152677330119235,661.0,409.0,53.0,109.0
coarse,177.82794100389228,1.0,0.3296816953167898,0.625,0.21042471042471042,0.6728395061728395,0.6177570093457944,0.3205882352941177,0.6447102613601202,0.517676112993662,0.7071824160609208,0.341530556051431,661.0,409.0,53.0,109.0
coarse,562.341325190349,0.65,0.32956133892766026,0.625,0.21042471042471042,0.6728395061728395,0.6177570093457944,0.3205882352941177,0.6447102613601202,0.5176772727561092,0.7071593400253836,0.3415199379417075,661.0,409.0,53.0,109.0
coarse,1000.0,0.25,0.32953720198814707,0.625,0.21042471042471042,0.6728395061728395,0.6177570093457944,0.3205882352941177,0.6447102613601202,0.5176773956383282,0.7071593400253836,0.34151968134403915,661.0,409.0,53.0,109.0
coarse,1000.0,0.3,0.32953943088571963,0.625,0.21042471042471042,0.6728395061728395,0.6177570093457944,0.3205882352941177,0.6447102613601202,0.5176794996850975,0.7071593400253836,0.34151968134403915,661.0,409.0,53.0,109.0
coarse,316.22776601683796,0.9,0.3296091297812751,0.625,0.21042471042471042,0.6728395061728395,0.6177570093457944,0.3205882352941177,0.6447102613601202,0.5176803321083636,0.7071593400253838,0.3415205908740976,661.0,409.0,53.0,109.0
coarse,562.341325190349,0.7,0.32956603344489754,0.625,0.21042471042471042,0.6728395061728395,0.6177570093457944,0.3205882352941177,0.6447102613601202,0.5176809886094643,0.7071593400253836,0.3415199379417075,661.0,409.0,53.0,109.0
coarse,1000.0,0.35,0.32954211410885065,0.625,0.21042471042471042,0.6728395061728395,0.6177570093457944,0.3205882352941177,0.6447102613601202,0.5176816405694331,0.7071593400253836,0.3415199379417075,661.0,409.0,53.0,109.0
coarse,1000.0,0.4,0.3295448259857164,0.625,0.21042471042471042,0.6728395061728395,0.6177570093457944,0.3205882352941177,0.6447102613601202,0.5176838549505989,0.7071593400253836,0.3415199379417075,661.0,409.0,53.0,109.0
coarse,562.341325190349,0.75,0.3295708310622393,0.625,0.21042471042471042,0.6728395061728395,0.6177570093457944,0.3205882352941177,0.6447102613601202,0.5176848613851412,0.7071535710164994,0.3415187375169512,661.0,409.0,53.0,109.0
coarse,1000.0,0.45,0.32954753380047985,0.625,0.21042471042471042,0.6728395061728395,0.6177570093457944,0.3205882352941177,0.6447102613601202,0.5176860524084431,0.7071593400253836,0.3415199379417075,661.0,409.0,53.0,109.0
coarse,316.22776601683796,0.95,0.32961769471195973,0.625,0.21042471042471042,0.6728395061728395,0.6177570093457944,0.3205882352941177,0.6447102613601202,0.5176871876833723,0.707165109034268,0.34152185919203026,661.0,409.0,53.0,109.0
coarse,1000.0,0.5,0.32955021911755183,0.625,0.21042471042471042,0.6728395061728395,0.6177570093457944,0.3205882352941177,0.6447102613601202,0.5176882183803858,0.7071593400253836,0.3415199379417075,661.0,409.0,53.0,109.0
coarse,1778.2794100389228,0.0,0.32953896886310613,0.625,0.21042471042471042,0.6728395061728395,0.6177570093457944,0.3205882352941177,0.6447102613601202,0.5176887191222523,0.7071593400253836,0.3415199379417075,661.0,409.0,53.0,109.0
coarse,562.341325190349,0.8,0.3295756420024926,0.625,0.21042471042471042,0.6728395061728395,0.6177570093457944,0.3205882352941177,0.6447102613601202,0.5176887575355668,0.7071535710164994,0.3415187375169512,661.0,409.0,53.0,109.0
coarse,1778.2794100389228,0.05,0.3295391268187177,0.625,0.21042471042471042,0.6728395061728395,0.6177570093457944,0.3205882352941177,0.6447102613601202,0.5176900158667372,0.7071593400253836,0.3415199379417075,661.0,409.0,53.0,109.0
coarse,1000.0,0.55,0.32955292351315496,0.625,0.21042471042471042,0.6728395061728395,0.6177570093457944,0.3205882352941177,0.6447102613601202,0.5176904408197281,0.7071593400253836,0.3415199379417075,661.0,409.0,53.0,109.0
coarse,1778.2794100389228,0.1,0.3295399255064645,0.625,0.21042471042471042,0.6728395061728395,0.6177570093457944,0.3205882352941177,0.6447102613601202,0.5176912033671575,0.7071593400253836,0.3415199379417075,661.0,409.0,53.0,109.0
coarse,1778.2794100389228,0.15,0.3295415114353846,0.625,0.21042471042471042,0.6728395061728395,0.6177570093457944,0.3205882352941177,0.6447102613601202,0.5176925198356757,0.7071478020076151,0.3415141445972515,661.0,409.0,53.0,109.0
coarse,1000.0,0.6,0.32955567458712376,0.625,0.21042471042471042,0.6728395061728395,0.6177570093457944,0.3205882352941177,0.6447102613601202,0.5176926995967067,0.7071535710164994,0.3415173272935682,661.0,409.0,53.0,109.0
coarse,562.341325190349,0.85,0.32958060100320735,0.625,0.21042471042471042,0.6728395061728395,0.6177570093457944,0.3205882352941177,0.6447102613601202,0.5176928019681609,0.7071420329987309,0.3415152729136741,661.0,409.0,53.0,109.0
coarse,1778.2794100389228,0.2,0.32954300836696154,0.625,0.21042471042471042,0.6728395061728395,0.6177570093457944,0.3205882352941177,0.6447102613601202,0.5176937791145254,0.7071478020076151,0.3415141445972515,661.0,409.0,53.0,109.0
coarse,316.22776601683796,1.0,0.3296264385143956,0.625,0.21042471042471042,0.6728395061728395,0.6177570093457944,0.3205882352941177,0.6447102613601202,0.517694251594688,0.7071651090342681,0.34152450797358236,661.0,409.0,53.0,109.0
coarse,1000.0,0.65,0.3295583553638765,0.625,0.21042471042471042,0.6728395061728395,0.6177570093457944,0.3205882352941177,0.6447102613601202,0.5176949558288115,0.7071535710164994,0.3415173272935682,661.0,409.0,53.0,109.0
coarse,1778.2794100389228,0.25,0.3295447593724509,0.625,0.21042471042471042,0.6728395061728395,0.6177570093457944,0.3205882352941177,0.6447102613601202,0.5176952453825605,0.7071535710164993,0.34156439837884855,661.0,409.0,53.0,109.0
coarse,1778.2794100389228,0.3,0.3295460725043649,0.625,0.21042471042471042,0.6728395061728395,0.6177570093457944,0.3205882352941177,0.6447102613601202,0.5176963716013815,0.7071535710164993,0.34156439837884855,661.0,409.0,53.0,109.0
coarse,562.341325190349,0.9,0.3295855455657027,0.625,0.21042471042471042,0.6728395061728395,0.6177570093457944,0.3205882352941177,0.6447102613601202,0.5176969687111472,0.7071420329987309,0.3415152729136741,661.0,409.0,53.0,109.0
coarse,1000.0,0.7,0.32956106388329853,0.625,0.21042471042471042,0.6728395061728395,0.6177570093457944,0.3205882352941177,0.6447102613601202,0.5176972436555846,0.7071593400253837,0.34156758107516527,661.0,409.0,53.0,109.0
coarse,1778.2794100389228,0.35,0.3295476509470443,0.625,0.21042471042471042,0.6728395061728395,0.6177570093457944,0.3205882352941177,0.6447102613601202,0.5176976957970741,0.7071535710164993,0.34156439837884855,661.0,409.0,53.0,109.0
coarse,1778.2794100389228,0.4,0.3295492170579637,0.625,0.21042471042471042,0.6728395061728395,0.6177570093457944,0.3205882352941177,0.6447102613601202,0.5176990437231604,0.7071535710164993,0.34156439837884855,661.0,409.0,53.0,109.0
coarse,1000.0,0.75,0.32956391489748676,0.625,0.21042471042471042,0.6728395061728395,0.6177570093457944,0.3205882352941177,0.6447102613601202,0.5176996477721794,0.7071478020076152,0.3415631979540923,661.0,409.0,53.0,109.0
coarse,1778.2794100389228,0.45,0.3295508015539593,0.625,0.21042471042471042,0.6728395061728395,0.6177570093457944,0.3205882352941177,0.6447102613601202,0.5177003949605096,0.7071420329987308,0.3415614437728093,661.0,409.0,53.0,109.0
coarse,562.341325190349,0.95,0.3295904251558946,0.625,0.21042471042471042,0.6728395061728395,0.6177570093457944,0.3205882352941177,0.6447102613601202,0.5177011027250101,0.7071420329987309,0.3415638071299773,661.0,409.0,53.0,109.0
coarse,1778.2794100389228,0.5,0.3295523652608992,0.625,0.21042471042471042,0.6728395061728395,0.6177570093457944,0.3205882352941177,0.6447102613601202,0.5177017502347527,0.7071420329987308,0.3415614437728093,661.0,409.0,53.0,109.0
coarse,3162.2776601683795,0.0,0.3295448809513542,0.625,0.21042471042471042,0.6728395061728395,0.6177570093457944,0.3205882352941177,0.6447102613601202,0.5177020600053915,0.7071420329987308,0.3415614437728093,661.0,409.0,53.0,109.0
coarse,1000.0,0.8,0.3295667132629379,0.625,0.21042471042471042,0.6728395061728395,0.6177570093457944,0.3205882352941177,0.6447102613601202,0.5177020677151518,0.7071420329987309,0.3415614783887984,661.0,409.0,53.0,109.0
coarse,3162.2776601683795,0.05,0.3295457233083991,0.625,0.21042471042471042,0.6728395061728395,0.6177570093457944,0.3205882352941177,0.6447102613601202,0.5177027889803499,0.7071420329987308,0.3415614437728093,661.0,409.0,53.0,109.0
coarse,1778.2794100389228,0.55,0.32955393863298754,0.625,0.21042471042471042,0.6728395061728395,0.6177570093457944,0.3205882352941177,0.6447102613601202,0.5177030817449829,0.7071420329987308,0.3415614437728093,661.0,409.0,53.0,109.0
coarse,3162.2776601683795,0.1,0.3295466433322028,0.625,0.21042471042471042,0.6728395061728395,0.6177570093457944,0.3205882352941177,0.6447102613601202,0.517703593468937,0.7071420329987308,0.3415614437728093,661.0,409.0,53.0,109.0
coarse,3162.2776601683795,0.15,0.3295475314181224,0.625,0.21042471042471042,0.6728395061728395,0.6177570093457944,0.3205882352941177,0.6447102613601202,0.5177043540908586,0.7071420329987308,0.3415614437728093,661.0,409.0,53.0,109.0
coarse,1778.2794100389228,0.6,0.3295555155653267,0.625,0.21042471042471042,0.6728395061728395,0.6177570093457944,0.3205882352941177,0.6447102613601202,0.5177044561166716,0.7071420329987308,0.3415614437728093,661.0,409.0,53.0,109.0
coarse,1000.0,0.85,0.32956956818393474,0.625,0.21042471042471042,0.6728395061728395,0.6177570093457944,0.3205882352941177,0.6447102613601202,0.5177045102263209,0.7071362639898466,0.3415606244336606,661.0,409.0,53.0,109.0
coarse,3162.2776601683795,0.2,0.32954839518249646,0.625,0.21042471042471042,0.6728395061728395,0.6177570093457944,0.3205882352941177,0.6447102613601202,0.5177051218634539,0.7071420329987308,0.3415614437728093,661.0,409.0,53.0,109.0
coarse,562.341325190349,1.0,0.3295954660277588,0.625,0.21042471042471042,0.6728395061728395,0.6177570093457944,0.3205882352941177,0.6447102613601202,0.5177054093417403,0.7071420329987309,0.3415638071299773,661.0,409.0,53.0,109.0
coarse,1778.2794100389228,0.65,0.3295570699134618,0.625,0.21042471042471042,0.6728395061728395,0.6177570093457944,0.3205882352941177,0.6447102613601202,0.5177058233812953,0.7071420329987308,0.3415614437728093,661.0,409.0,53.0,109.0
coarse,3162.2776601683795,0.25,0.3295492482618991,0.625,0.21042471042471042,0.6728395061728395,0.6177570093457944,0.3205882352941177,0.6447102613601202,0.517705867017736,0.7071420329987308,0.3415614437728093,661.0,409.0,53.0,109.0
coarse,3162.2776601683795,0.3,0.32955012676720047,0.625,0.21042471042471042,0.6728395061728395,0.6177570093457944,0.3205882352941177,0.6447102613601202,0.5177066384551329,0.7071420329987308,0.3415614437728093,661.0,409.0,53.0,109.0
coarse,1000.0,0.9,0.32957215794846756,0.625,0.21042471042471042,0.6728395061728395,0.6177570093457944,0.3205882352941177,0.6447102613601202,0.5177067585802339,0.7071304949809624,0.3415593893929152,661.0,409.0,53.0,109.0
coarse,1778.2794100389228,0.7,0.32955865325046213,0.625,0.21042471042471042,0.6728395061728395,0.6177570093457944,0.3205882352941177,0.6447102613601202,0.5177072380226119,0.7071362639898466,0.341560243348053,661.0,409.0,53.0,109.0
coarse,3162.2776601683795,0.35,0.32955107642222153,0.625,0.21042471042471042,0.6728395061728395,0.6177570093457944,0.3205882352941177,0.6447102613601202,0.5177074789253279,0.7071420329987308,0.3415614437728093,661.0,409.0,53.0,109.0
coarse,3162.2776601683795,0.4,0.329551929910897,0.625,0.21042471042471042,0.6728395061728395,0.6177570093457944,0.3205882352941177,0.6447102613601202,0.5177082309960012,0.7071420329987308,0.3415614437728093,661.0,409.0,53.0,109.0
coarse,1778.2794100389228,0.75,0.32956028843181323,0.625,0.21042471042471042,0.6728395061728395,0.6177570093457944,0.3205882352941177,0.6447102613601202,0.5177086871599057,0.7071304949809624,0.3415593893929152,661.0,409.0,53.0,109.0
coarse,3162.2776601683795,0.45,0.3295528700957154,0.625,0.21042471042471042,0.6728395061728395,0.6177570093457944,0.3205882352941177,0.6447102613601202,0.5177090852437856,0.7071420329987308,0.3415614437728093,661.0,409.0,53.0,109.0
coarse,1000.0,0.95,0.3295752633046565,0.625,0.21042471042471042,0.6728395061728395,0.6177570093457944,0.3205882352941177,0.6447102613601202,0.5177095509319176,0.7071304949809624,0.3415593893929152,661.0,409.0,53.0,109.0
coarse,3162.2776601683795,0.5,0.32955377365542904,0.625,0.21042471042471042,0.6728395061728395,0.6177570093457944,0.3205882352941177,0.6447102613601202,0.5177098820503788,0.7071420329987308,0.3415614437728093,661.0,409.0,53.0,109.0
coarse,5623.413251903491,0.0,0.32954951159016055,0.625,0.21042471042471042,0.6728395061728395,0.6177570093457944,0.3205882352941177,0.6447102613601202,0.5177100334816397,0.7071420329987308,0.3415614437728093,661.0,409.0,53.0,109.0
coarse,1778.2794100389228,0.8,0.32956185136570354,0.625,0.21042471042471042,0.6728395061728395,0.6177570093457944,0.3205882352941177,0.6447102613601202,0.517710060824357,0.7071304949809624,0.3415593893929152,661.0,409.0,53.0,109.0
coarse,5623.413251903491,0.05,0.32954995174694773,0.625,0.21042471042471042,0.6728395061728395,0.6177570093457944,0.3205882352941177,0.6447102613601202,0.5177104286763334,0.7071420329987308,0.3415614437728093,661.0,409.0,53.0,109.0
coarse,3162.2776601683795,0.55,0.3295546712685836,0.625,0.21042471042471042,0.6728395061728395,0.6177570093457944,0.3205882352941177,0.6447102613601202,0.5177106859412363,0.7071420329987308,0.3415614437728093,661.0,409.0,53.0,109.0
coarse,5623.413251903491,0.1,0.3295505014078732,0.625,0.21042471042471042,0.6728395061728395,0.6177570093457944,0.3205882352941177,0.6447102613601202,0.5177109217744992,0.7071420329987308,0.3415614437728093,661.0,409.0,53.0,109.0
coarse,5623.413251903491,0.15,0.3295510538780438,0.625,0.21042471042471042,0.6728395061728395,0.6177570093457944,0.3205882352941177,0.6447102613601202,0.517711418283951,0.7071420329987308,0.3415614437728093,661.0,409.0,53.0,109.0
coarse,3162.2776601683795,0.6,0.3295555506488469,0.625,0.21042471042471042,0.6728395061728395,0.6177570093457944,0.3205882352941177,0.6447102613601202,0.5177114766268281,0.7071362639898466,0.3415605898176714,661.0,409.0,53.0,109.0
coarse,1778.2794100389228,0.85,0.32956346553093335,0.625,0.21042471042471042,0.6728395061728395,0.6177570093457944,0.3205882352941177,0.6447102613601202,0.5177115068074849,0.7071304949809624,0.3415593893929152,661.0,409.0,53.0,109.0
coarse,5623.413251903491,0.2,0.329551540716621,0.625,0.21042471042471042,0.6728395061728395,0.6177570093457944,0.3205882352941177,0.6447102613601202,0.5177118577355333,0.7071420329987308,0.3415614437728093,661.0,409.0,53.0,109.0
coarse,1000.0,1.0,0.32957809802234755,0.625,0.21042471042471042,0.6728395061728395,0.6177570093457944,0.3205882352941177,0.6447102613601202,0.517712071134846,0.7071304949809624,0.3415593893929152,661.0,409.0,53.0,109.0
coarse,3162.2776601683795,0.65,0.329556480082001,0.625,0.21042471042471042,0.6728395061728395,0.6177570093457944,0.3205882352941177,0.6447102613601202,0.5177123287840004,0.7071304949809624,0.3415593893929152,661.0,409.0,53.0,109.0
coarse,5623.413251903491,0.25,0.3295520755498785,0.625,0.21042471042471042,0.6728395061728395,0.6177570093457944,0.3205882352941177,0.6447102613601202,0.5177123546563868,0.7071420329987308,0.3415614437728093,661.0,409.0,53.0,109.0
coarse,5623.413251903491,0.3,0.32955246490986795,0.625,0.21042471042471042,0.6728395061728395,0.6177570093457944,0.3205882352941177,0.6447102613601202,0.5177127051658997,0.7071420329987308,0.3415614437728093,661.0,409.0,53.0,109.0
coarse,1778.2794100389228,0.9,0.3295650769411852,0.625,0.21042471042471042,0.6728395061728395,0.6177570093457944,0.3205882352941177,0.6447102613601202,0.5177129663351154,0.7071304949809624,0.3415593893929152,661.0,409.0,53.0,109.0
coarse,3162.2776601683795,0.7,0.3295573990851106,0.625,0.21042471042471042,0.6728395061728395,0.6177570093457944,0.3205882352941177,0.6447102613601202,0.517713154149279,0.7071304949809624,0.3415593893929152,661.0,409.0,53.0,109.0
coarse,5623.413251903491,0.35,0.32955308687897683,0.625,0.21042471042471042,0.6728395061728395,0.6177570093457944,0.3205882352941177,0.6447102613601202,0.517713264898024,0.7071362639898466,0.3415605898176714,661.0,409.0,53.0,109.0
coarse,5623.413251903491,0.4,0.3295535539210956,0.625,0.21042471042471042,0.6728395061728395,0.6177570093457944,0.3205882352941177,0.6447102613601202,0.5177137079283762,0.7071362639898466,0.3415605898176714,661.0,409.0,53.0,109.0
coarse,3162.2776601683795,0.75,0.329558193570466,0.625,0.21042471042471042,0.6728395061728395,0.6177570093457944,0.3205882352941177,0.6447102613601202,0.5177138948927078,0.7071304949809624,0.3415593893929152,661.0,409.0,53.0,109.0
coarse,5623.413251903491,0.45,0.32955409620584436,0.625,0.21042471042471042,0.6728395061728395,0.6177570093457944,0.3205882352941177,0.6447102613601202,0.5177142100008695,0.7071362639898466,0.3415605898176714,661.0,409.0,53.0,109.0
coarse,1778.2794100389228,0.95,0.3295667178098117,0.625,0.21042471042471042,0.6728395061728395,0.6177570093457944,0.3205882352941177,0.6447102613601202,0.5177144708579722,0.7071304949809624,0.3415593893929152,661.0,409.0,53.0,109.0
