Date,Actual_Return (%),GARCH_Vol,GJR_GARCH_Vol,VaR_95,Risk_Label
2009-05-25,-0.2460917290761094,1.4710686126215304,1.4594724860804633,-2.731513039431775,lowrisk
2009-05-26,-2.150987400052436,1.415590205302212,1.3194451343422111,-2.465847531573671,highrisk
2009-05-27,-0.5853363779559736,1.4840818187651552,1.5493588531057305,-2.902049060065265,lowrisk
2009-05-28,2.5232925995562487,1.4359698894946546,1.409696523766721,-2.6370760873431225,lowrisk
2009-05-29,0.2857994647370477,1.5315207193247278,1.4119993626259322,-2.641445125587817,lowrisk
2009-06-01,1.223595357369301,1.472100256428407,1.4502541445123214,-2.714023632084504,lowrisk
2009-06-02,-0.2379792924298213,1.4488918005536928,1.3169731647308445,-2.4611576116825837,lowrisk
2009-06-03,-0.08869874890012697,1.3944254231339523,1.3527375880358727,-2.529011309996775,lowrisk
2009-06-04,-2.5615047557453496,1.3410240141655965,1.2320933699550882,-2.300120260721722,highrisk
2009-06-05,1.1428073277463675,1.4689680534226897,1.5576957384555135,-2.9178661333221023,lowrisk
2009-06-08,-0.05627172263540196,1.441412603643224,1.3869176228484865,-2.5938590429173725,lowrisk
2009-06-09,-1.5656309885805508,1.3854325497338682,1.4327953556818047,-2.6809001176877123,highrisk
2009-06-10,3.3728113419805057,1.401266085354114,1.4226259677747772,-2.661606347082262,lowrisk
2009-06-11,0.2870173736795756,1.6159716736670353,1.3851262540207219,-2.590460386130098,lowrisk
2009-06-12,0.692087669945487,1.5523614335088725,1.5591070931030198,-2.92054381196519,lowrisk
2009-06-15,-1.1173908719710635,1.5004595439412975,1.3228507180149005,-2.4723087415067813,lowrisk
2009-06-16,-0.9901614729107897,1.4752080562025436,1.4663165631704336,-2.74449789698536,lowrisk
2009-06-17,-0.605587701951924,1.4447359760539689,1.3461100859578494,-2.5164373472421278,lowrisk
2009-06-18,-1.2792441326761723,1.3995313972304855,1.3777099441448581,-2.576389865584317,highrisk
2009-06-19,0.6190277894616071,1.3922218295556603,1.3546999515469544,-2.5327343847553996,lowrisk
2009-06-22,1.3440378496972358,1.3470160530196635,1.314812344611488,-2.4570580170871517,lowrisk
2009-06-23,-2.660482265631882,1.3411748454741583,1.2560967353673802,-2.3456604082957493,highrisk
2009-06-24,0.43502901287792173,1.4820169094530642,1.5978332601311676,-2.9940166492588784,lowrisk
